time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0118662664285,-0.190762263856,11.9670451465,6.20102385763,0.0394432163976,0.0,-0.121384650254,-0.537223869844,3.05789480152,-0.0489896691079,0.0811370352339,0.0,462.2744628677322,462.514629776867,462.42593269107664,463.2228016171841
1.3800000000000008,-0.0198735334321,-0.224480941314,12.1507374139,6.19820571346,0.0438686587843,0.0,-0.14594071261,-0.586986238945,3.06510647573,-0.0432077357622,0.0518714323303,0.0,419.13222107419614,416.5852697820498,415.5560346844045,416.0610765883319
1.4400000000000008,-0.0295392985929,-0.261449692422,12.3373589159,6.19585760136,0.0467603140219,0.0,-0.176543865565,-0.64553457775,3.15530917288,-0.0320327367232,0.0395845665633,0.0,444.84358673630936,443.83769656338825,443.2258982410488,444.1425912836903
1.5000000000000009,-0.0411122801307,-0.302004858812,12.5296913554,6.19367585057,0.0492340883485,0.0,-0.209456486232,-0.706490876498,3.25543805922,-0.0468491058243,0.0443309808102,0.0,447.9500002411438,448.3366967498442,447.9991673717361,446.7921553077758
1.560000000000001,-0.05451586994,-0.345911809223,12.724088842,6.19064734841,0.0520313959687,0.0,-0.237560316379,-0.757326843029,3.22451149981,-0.0589427443423,0.0508480604915,0.0,404.4795106819082,405.0675501502947,406.6304215005082,405.5436173252595
1.620000000000001,-0.0697414901212,-0.393078124369,12.9182815072,6.18684842512,0.0547990687957,0.0,-0.270223163723,-0.815212647189,3.24843673945,-0.0739269306027,0.0344502203212,0.0,423.38474786599744,421.9728492814743,425.826295619037,424.53929552394
1.680000000000001,-0.0870875747478,-0.443989444094,13.1159320517,6.18277723846,0.0568245746335,0.0,-0.308171180427,-0.882236110109,3.33956377371,-0.0578617675672,0.0323379637573,0.0,445.51339478422483,445.3411069121834,445.8059253060182,447.1131796747611
1.740000000000001,-0.106792360298,-0.499074510754,13.3197397147,6.17884944476,0.0582681237343,0.0,-0.348822328407,-0.954280705822,3.45359725283,-0.0884555019048,-0.00276466634072,0.0,455.44661126764885,452.6303595395225,454.8583200716748,452.39807155691403
1.8000000000000012,-0.128905528002,-0.558478313258,13.5294693702,6.1734270213,0.0583064352789,0.0,-0.388262198705,-1.02635843059,3.53703436574,-0.0945130713084,0.00669905767143,0.0,445.1791602350848,445.9528852953924,445.0556515621235,444.5526977012547
1.8600000000000012,-0.153429454445,-0.622397750389,13.744894996,6.16768165182,0.0585327612163,0.0,-0.429215121091,-1.10484504057,3.64336473735,-0.0983639583032,-0.00284059461939,0.0,453.9730392781726,453.20683246118523,452.827353761968,452.50981586301566
1.9200000000000013,-0.180456764558,-0.691233414415,13.9674034675,6.16136910836,0.0589253925526,0.0,-0.471686601066,-1.19027655109,3.7730240631,-0.124636056368,0.0206967614502,0.0,461.06161922006777,462.9175278895942,461.60361111879354,459.515889526215
1.9800000000000013,-0.209826269179,-0.764882471455,14.1939787627,6.15365810931,0.0605041671845,0.0,-0.507421900184,-1.26536182563,3.77931201891,-0.137688281339,0.0356744079739,0.0,423.88820296352134,425.1736357044255,422.4016164685338,421.2581959143074
2.0400000000000014,-0.241464868696,-0.843379018386,14.4224275503,6.14540937836,0.0622246233442,0.0,-0.547376880611,-1.35195561411,3.83526648179,-0.137063708351,0.00854178852433,0.0,441.0175752630677,438.77083210161754,439.77944649451155,439.81346022698915
2.1000000000000014,-0.275556858436,-0.927293886221,14.6546432307,6.13742175844,0.0631178958809,0.0,-0.589078194517,-1.44596657158,3.90481676778,-0.126238110522,0.0252525940989,0.0,443.79616546404935,445.16569083387304,445.10575098788314,445.97454328430666
2.1600000000000015,-0.312115324024,-1.01687543853,14.8901102273,6.12957363276,0.0646833983777,0.0,-0.629672015297,-1.5407850137,3.94374078996,-0.141985119538,0.0277190122422,0.0,436.12991596152574,436.3360369799308,436.6886741151976,435.35673888599734
2.2200000000000015,-0.351358216103,-1.11281656352,15.1311833588,6.12084814297,0.066737502448,0.0,-0.678594283421,-1.65810903462,4.09122327166,-0.153376470589,0.0448261140312,0.0,470.1024164596747,471.4266218725295,471.3464078618231,470.44656318750117
2.2800000000000016,-0.393359352991,-1.21544387903,15.3777323829,6.11173752567,0.0689917987521,0.0,-0.721669314426,-1.76362685798,4.12666914799,-0.148945283079,0.0162726620958,0.0,438.29503755859986,435.9158826656042,437.77431098782847,438.12080251219123
2.3400000000000016,-0.438097923707,-1.32486269819,15.6280128954,6.10270127393,0.0700123878535,0.0,-0.76969151382,-1.88451170485,4.21537752609,-0.154142811533,0.0184447331876,0.0,455.25736983982466,455.4310603463094,455.64041507670964,455.20388775642886
2.4000000000000017,-0.485765140036,-1.44178794019,15.8839234063,6.09334314196,0.0708019924176,0.0,-0.819285681523,-2.01387287331,4.31425187861,-0.159891391962,-0.000354017937362,0.0,460.692868650186,459.2038022017381,460.1201591310621,459.64262061467457
2.4600000000000017,-0.53649603022,-1.56687257191,16.1467456665,6.0838158376,0.0713198093128,0.0,-0.871733384959,-2.15653069276,4.44558662144,-0.156671655914,0.0223164614555,0.0,471.17267450149365,472.92220636476054,470.61627990298706,470.8430708830203
2.520000000000002,-0.590267535211,-1.70038293753,16.4157093741,6.07433757279,0.072601703913,0.0,-0.920753510388,-2.29467607967,4.51917731919,-0.160701744142,0.0193906569189,0.0,455.26842700196505,455.0342278857162,455.9246971072474,455.5795500310847
2.580000000000002,-0.647155102404,-1.84280218461,16.6910267516,6.06457590888,0.0738242806092,0.0,-0.975578976736,-2.45354305879,4.6570280135,-0.167005122368,0.0222778932837,0.0,476.6129016489382,476.8334911882415,476.95589475806366,476.45088968041387
2.640000000000002,-0.706943110973,-1.99374200097,16.9690582181,6.05435328533,0.074882558646,0.0,-1.0174636992,-2.57863811484,4.6104809698,-0.178144300693,0.00620629881305,0.0,420.9841984151777,419.5909795841413,419.76180088820314,418.76394898553644
2.700000000000002,-0.769787955711,-2.15396717117,17.2510878066,6.04523413037,0.0752900191442,0.0,-1.07734006331,-2.76310265761,4.78918352809,-0.124077336935,0.00793555417911,0.0,491.1438943970484,491.2720343574143,489.95622781234977,493.938305281656
2.760000000000002,-0.835861287134,-2.32428612027,17.5389330844,6.03782803045,0.0765776351811,0.0,-1.12517984294,-2.91484687661,4.80515988003,-0.122181545473,0.039961156517,0.0,442.5927432300479,445.22121184365517,443.9001641535774,444.0419021505113
2.820000000000002,-0.905139556803,-2.50481522592,17.8315047998,6.03004195385,0.0787560240454,0.0,-1.18428646479,-3.10342602717,4.9460452964,-0.152659828496,0.0277579341714,0.0,484.87800031611107,483.9606921642877,484.84247675678535,482.5321944763413
2.880000000000002,-0.977677815241,-2.69578431367,18.1283834545,6.0209025921,0.0807881387849,0.0,-1.23380985962,-3.26299773471,4.94934876978,-0.151657645652,0.0439128499123,0.0,442.8261174946453,444.15372425847625,443.49771863322707,443.55812030288087
2.940000000000002,-1.05326956168,-2.89663127677,18.4258806869,6.01176558582,0.0830963094201,0.0,-1.28612347986,-3.43268160221,4.96654753916,-0.153563691813,0.0244192797171,0.0,449.89605418793104,448.3153202616785,449.5981361343138,449.42207465581475
3.000000000000002,-1.13209995628,-3.10802851796,18.7250243287,6.00273005686,0.0845524001442,0.0,-1.34166327002,-3.61467121285,5.00408893067,-0.145234177507,0.0239642883295,0.0,457.5884650336479,457.5522955577285,456.80707855853893,457.45023881333424
3.0600000000000023,-1.21410626705,-3.32991658028,19.0242446361,5.9943663696,0.0860930493386,0.0,-1.39200509387,-3.78233784292,4.96948481009,-0.129730897187,0.0289003931126,0.0,434.8770577169788,435.2905485907119,435.19263044016037,436.46999265999574
3.1200000000000023,-1.29950946208,-3.5631638196,19.3251638418,5.9865294924,0.0873513181578,0.0,-1.45487109637,-3.99320518415,5.06000444405,-0.132441360734,-0.00379332092912,0.0,477.8227316918043,475.3233373713299,476.99929228194145,476.77784173759204
3.1800000000000024,-1.38833231335,-3.80798973625,19.6273664926,5.97856913052,0.087053055399,0.0,-1.50587344378,-4.16837081074,5.01302161879,-0.133138920181,-0.00743726495614,0.0,434.49210351281556,434.18651657053243,435.2083110631985,435.13330690404973
3.2400000000000024,-1.48003503982,-4.06286333262,19.9247477043,5.97034530403,0.086750746995,0.0,-1.55089322466,-4.32817503482,4.89963452931,-0.146360127652,-0.000627172274705,0.0,411.9003035535473,412.5023536472875,413.4766158943493,412.2907656972971
